1.822766439,196.604,1.486077097
3.813854875,208.241,1.486077097
5.810793650,262.377,1.503492063
7.807709750,294.459,1.515102040
9.996167800,195.396,1.439637188
11.964081632,205.747,1.364172335
14.007437641,263.784,1.457052154
15.946303854,295.867,1.520907029
19.626666666,195.406,1.439637188
21.594535147,205.759,1.375782312
23.637891156,263.768,1.416417233
25.576780045,295.864,1.520907029
27.544671201,196.602,1.486077097
29.529954648,262.389,1.509297052
31.532698412,208.244,1.486077097
33.529614512,233.794,1.497687074
35.718072562,195.329,1.468662131
37.709183673,265.461,1.439637188
39.653854875,206.536,1.340952380
41.592721088,235.519,1.457052154
45.342766439,195.33,1.457052154
47.333854875,265.44,1.393197278
49.284353741,206.529,1.335147392
51.223219954,235.529,1.451247165
53.220136054,196.602,1.503492063
55.217029478,294.476,1.520907029
57.219773242,262.375,1.509297052
59.222471655,208.237,1.486077097
61.335487528,195.337,1.259682539
63.204693877,296.327,1.451247165
65.764716553,267.183,0.655963718
66.983764172,206.773,1.538321995
70.971768707,195.339,1.253877551
72.840997732,296.319,1.393197278
75.383582766,267.179,0.679183673
76.620045351,206.768,1.433832199
78.924625850,196.604,1.503492063
80.921519274,233.817,1.503492063
82.924263038,294.453,1.515102040
84.921156462,262.397,1.509297052
87.115464852,195.26,1.346757369
89.007891156,234.368,1.416417233
90.929342403,296.656,1.393197278
93.551020408,265.938,1.296689342
96.751746031,195.259,1.335147392
98.644172335,234.339,1.364172335
100.571428571,296.665,1.364172335
103.216326530,265.384,1.163174603
