1.753106575,196.608,1.509297052
3.761609977,294.45,1.515102040
5.758548752,220.672,1.515102040
7.761247165,233.811,1.497687074
9.729160997,195.71,1.306122448
11.528707482,298.529,0.324353741
11.853061224,294.497,1.150113378
13.380476190,219.787,1.294512471
15.162630385,233.583,1.178412698
19.359614512,195.716,1.288707482
21.159183673,294.862,1.462857142
23.010975056,219.781,1.294512471
24.787278911,233.571,1.184217687
27.480816326,196.616,1.491882086
29.466122448,294.462,1.520907029
31.468843537,233.801,1.497687074
33.465736961,220.664,1.515102040
35.735487528,195.235,1.311927437
37.616326530,295.415,1.410612244
39.508752834,234.307,1.306122448
41.348934240,219.247,0.430657596
41.779591836,220.693,1.072834467
45.389183673,195.245,1.277097505
47.264195011,295.421,1.404807256
49.162448979,234.306,1.306122448
50.996825396,220.614,1.486077097
53.231746031,196.61,1.491882086
55.222857142,262.382,1.503492063
57.219773242,294.485,1.515102040
59.216689342,220.666,1.509297052
61.318072562,195.301,1.393197278
63.251156462,265.728,1.520907029
65.207437641,293.272,0.474195011
65.681632653,296.38,1.035102040
67.152108843,218.91,0.700952380
67.853061224,221.145,0.959274376
70.948571428,195.301,1.387392290
72.881609977,265.735,1.520907029
74.843718820,296.227,1.416417233
76.788390022,220.91,1.654421768
78.889795918,196.609,1.486077097
80.875102040,220.66,1.515102040
82.872018140,233.788,1.503492063
84.874716553,262.385,1.503492063
87.045804988,195.422,1.462857142
88.932426303,220.472,1.515102040
90.917709750,233.079,1.393197278
92.821768707,264.96,1.637006802
96.629841269,195.428,1.433832199
98.516439909,220.48,1.509297052
100.501768707,233.083,1.393197278
102.400000000,264.941,1.648616780
