1.520907029,196.602,1.491882086
3.512018140,294.457,1.515102040
5.508934240,262.372,1.509297052
7.511655328,233.815,1.497687074
9.676916099,194.991,1.259682539
11.609954648,293.865,1.190022675
13.421133786,264.19,1.277097505
15.365804988,235.416,1.317732426
19.278367346,194.991,1.219047619
21.205623582,293.872,1.195827664
23.016780045,264.205,1.277097505
24.961428571,235.419,1.317732426
27.219591836,196.603,1.491882086
29.210702947,233.811,1.497687074
31.207619047,220.669,1.515102040
33.210317460,294.456,1.515102040
35.375578231,195.144,1.335147392
37.268027210,234.776,1.480272108
39.206870748,220.868,1.375782312
41.168979591,294.864,1.369977324
44.948027210,195.141,1.340952380
46.846258503,234.77,1.462857142
48.785124716,220.861,1.375782312
50.747210884,294.865,1.358367346
52.912471655,196.603,1.503492063
54.915192743,262.392,1.509297052
56.912108843,220.669,1.520907029
58.914829931,233.789,1.503492063
61.016235827,195.013,1.317732426
62.897029478,264.427,1.549931972
64.864943310,220.908,1.445442176
66.797981859,233.675,1.433832199
70.606077097,195.014,1.306122448
72.481088435,264.393,1.515102040
74.454784580,220.909,1.433832199
76.382040816,233.68,1.433832199
78.611156462,196.598,1.503492063
80.613854875,233.8,1.503492063
82.616598639,294.473,1.515102040
84.613492063,220.674,1.515102040
86.784580498,194.99,1.346757369
88.717641723,233.699,1.567346938
90.784195011,295.291,1.491882086
92.798548752,220.887,1.474467120
96.415056689,194.985,1.335147392
98.348117913,233.694,1.555736961
100.414693877,295.238,1.369977324
102.429002267,220.893,1.474467120
