2.142040816,196.605,1.503492063
4.138934240,262.382,1.509297052
6.141678004,247.665,1.503492063
8.144399092,294.451,1.515102040
10.477981859,195.471,1.387392290
12.405260770,266.671,1.515102040
14.390566893,235.525,1.416417233
16.323628117,296.157,1.381587301
20.114263038,195.472,1.393197278
22.041519274,266.694,1.509297052
24.021043083,235.512,1.381587301
25.959886621,296.14,1.387392290
27.840725623,196.604,1.503492063
29.837641723,220.666,1.520907029
31.840362811,247.663,1.503492063
33.837278911,262.389,1.509297052
35.944489795,195.41,1.416417233
37.993650793,220.968,1.567346938
40.060226757,247.761,1.497687074
41.993287981,262.636,1.352562358
45.580748299,195.41,1.422222222
47.635736961,220.967,1.555736961
49.696507936,247.758,1.497687074
51.629569160,262.637,1.352562358
53.539410430,196.606,1.503492063
55.542108843,262.38,1.509297052
57.544852607,294.434,1.515102040
59.541768707,247.666,1.503492063
61.741859410,195.343,1.399002267
63.657505668,262.304,1.509297052
65.637006802,295.411,1.375782312
67.482970521,249.375,1.346757369
71.372335600,195.343,1.399002267
73.287981859,262.302,1.509297052
75.267460317,295.429,1.358367346
77.113469387,249.363,1.306122448
79.243900226,196.607,1.491882086
81.229183673,247.637,1.503492063
83.231927437,294.478,1.515102040
85.234625850,262.385,1.503492063
87.277981859,195.286,1.323537414
89.199433106,248.874,1.486077097
91.120907029,295.71,1.445442176
93.088798185,263.206,1.306122448
96.856235827,195.286,1.317732426
98.777687074,248.864,1.480272108
100.699138321,295.722,1.433832199
102.667029478,263.208,1.294512471
