1.503492063,196.609,1.503492063
3.506213151,233.8,1.497687074
5.508934240,208.237,1.486077097
7.505827664,262.37,1.503492063
9.978752834,195.626,1.538321995
12.016326530,235.09,1.648616780
14.094512471,204.869,1.480272108
16.079795918,264.092,1.770521541
19.615056689,195.626,1.515102040
21.646780045,235.085,1.648616780
23.730793650,204.873,1.457052154
25.710294784,263.996,1.445442176
27.202176870,196.605,1.509297052
29.204875283,262.375,1.509297052
31.207619047,208.238,1.486077097
33.204535147,294.477,1.509297052
35.648412698,195.514,1.532517006
37.622108843,265.749,1.509297052
39.595827664,207.753,1.468662131
41.610136054,295.188,1.776326530
45.278911564,195.519,1.538321995
47.252607709,265.762,1.509297052
49.226303854,207.747,1.468662131
51.240634920,295.255,1.561541950
52.866009070,196.606,1.491882086
54.857120181,208.235,1.486077097
56.854058956,262.371,1.509297052
58.856780045,233.819,1.497687074
61.120725623,195.682,1.538321995
63.047981859,205.982,1.503492063
64.986848072,265.639,1.399002267
67.059229024,234.345,1.863401360
70.780226757,195.685,1.520907029
72.695873015,205.981,1.503492063
74.628934240,265.643,1.399002267
76.707120181,234.333,1.758911564
78.535691609,196.612,1.503492063
80.532607709,294.447,1.520907029
82.535306122,262.37,1.509297052
84.532244897,233.818,1.503492063
86.668480725,195.594,1.555736961
88.706009070,296.23,1.422222222
90.604263038,266.652,1.439637188
92.595374149,234.51,1.561541950
96.246689342,195.596,1.544126984
98.278458049,296.237,1.404807256
100.176689342,266.605,1.457052154
102.173582766,234.504,1.515102040
